"","datetime","price","date","time_stock","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","state"
"22",2021-04-14 06:00:00,1.32649380509237,2021-04-14,"06:00",-1.47709393244036,-0.894847272349234,-1.34402281456528,-1.35649334621163,-1.17741054746488,-1.29347811126538,-0.987519805398883,-1.43721949011048,-1.28378609270964,-0.865358830027637,"close"
"23",2021-04-14 07:00:00,1.30234552030272,2021-04-14,"07:00",-1.12703120856721,5.38116838825575,-0.551146046260581,-1.25801397092225,-1.12561458990473,-1.0345298565687,-0.987519805398883,-0.817877157285092,-1.16898733632775,5.63645253744699,"close"
"24",2021-04-14 08:00:00,1.32166414813444,2021-04-14,"08:00",-0.776968484694063,1.22861667296824,-1.1458036224891,-0.716377406830663,-0.711246929423526,-0.879160903750686,-0.755120525635056,-0.729399681167179,-1.11158795813681,1.24853058008727,"close"
"25",2021-04-14 17:00:00,0.0707829960299166,2021-04-14,"17:00",0.673291371351841,0.741006433673117,0.539059510158375,0.711573534865329,0.89442775494113,0.18252694050571,0.392350918198839,1.12862731730898,1.12698779130999,0.575929404141616,"close"
"26",2021-04-14 18:00:00,0.0273160834085222,2021-04-14,"18:00",0.623282410798534,0.866841334136375,-0.352926854184407,0.268416346063124,1.46418328810278,0.312001067854051,0.769999747815058,0.243852556129856,1.18438716950093,0.527886463002641,"close"
"27",2021-04-14 19:00:00,-0.0837660266239209,2021-04-14,"19:00",1.17338097688491,0.0489144811251991,0.539059510158375,0.859292597799397,0.376468179339628,0.46737002067206,0.145426683449773,0.243852556129856,0.438195253018668,0.0794856790388733,"close"
"28",2021-04-15 03:00:00,0.239820989557552,2021-04-15,"03:00",-0.526923681927528,-0.422966395612018,0.439949914120288,-0.470178968607217,-0.763042886983676,-0.361264394357322,-0.450096470945033,-0.552444728931355,-0.0209997725088817,-0.497029614628828,"close"
"29",2021-04-15 04:00:00,0.302606530010686,2021-04-15,"04:00",-0.977004326907291,-0.706094921654348,-0.848474834374842,-1.06105522034349,-0.763042886983676,-0.982740205629359,-0.958469895428405,-0.906354633403004,-0.881990445373036,-0.865358830027637,"close"
"30",2021-04-15 05:00:00,0.288117559136888,2021-04-15,"05:00",-0.3268878397143,-0.517342570959461,-0.650255642298668,-0.322459905673148,-0.555859056743075,-0.646107474523672,-0.784170435605534,-1.08330958563883,-0.652392932609262,-0.737244320323703,"close"
"31",2021-04-15 06:00:00,0.529600407033515,2021-04-15,"06:00",-1.22704912967383,-0.894847272349234,-1.1458036224891,-1.11029490798818,-0.970226717224277,-1.0345298565687,-1.16181926522175,-1.17178706175674,-1.05418857994587,-0.977459026018579,"close"
"32",2021-04-15 07:00:00,0.61653423227629,2021-04-15,"07:00",-1.17704016912052,-0.926305997465049,-1.04669402645102,-1.20877428327756,-1.22920650502503,-1.24168846032604,-1.33611872504462,-1.43721949011048,-0.93938982356398,-1.05753059458354,"close"
"33",2021-04-15 08:00:00,0.780742568845997,2021-04-15,"08:00",-1.32706705078044,-1.00495281025458,-1.34402281456528,-1.20877428327756,-1.22920650502503,-1.24168846032604,-1.14729431023651,-1.17178706175674,-1.2263867145187,-0.993473339731571,"close"
"34",2021-04-15 17:00:00,1.03188473065849,2021-04-15,"17:00",1.67347058241798,0.363501732283344,1.23282668242498,1.05625134837815,0.272876264219328,1.32189926117111,0.494025603095513,2.45578945907766,1.12698779130999,0.159557247603832,"close"
"35",2021-04-15 18:00:00,1.06086267240609,2021-04-15,"18:00",-0.226869918607686,-0.0769204193380587,-0.25381725814632,0.0714575954843667,0.272876264219328,-0.361264394357322,-0.0869725963140539,0.597762460601505,0.036399605682062,-0.192757654081986,"close"
"36",2021-04-15 19:00:00,1.10915924198541,2021-04-15,"19:00",0.0731838447121565,-0.0769204193380587,-0.0555980660701463,-0.027021779805012,0.0656924339787271,-0.0764213141909719,-0.101497551299293,0.420807508365681,-0.0209997725088817,-0.000585889526085212,"close"
"37",2021-04-16 03:00:00,0.988417818037099,2021-04-16,"03:00",-1.07702224801391,-0.831929822117605,-1.04669402645102,-1.06105522034349,-0.866634802103977,-0.801476427341681,-0.900370075487448,-0.729399681167179,-1.11158795813681,-0.673187065471737,"close"
"38",2021-04-16 04:00:00,0.867676394088786,2021-04-16,"04:00",-1.17704016912052,-0.847659184675513,-1.04669402645102,-1.15953459563287,-0.918430759664127,-0.879160903750686,-0.987519805398883,-0.994832109520916,-0.996789201754924,-0.80130157517567,"close"
"39",2021-04-16 05:00:00,0.90148399279431,2021-04-16,"05:00",-0.726959524140756,-1.0364115353704,-0.749365238336755,-0.913336157409421,-1.22920650502503,-0.82737125281135,-0.929419985457926,-0.729399681167179,-0.996789201754924,-0.865358830027637,"close"
"40",2021-04-16 06:00:00,1.19126341027026,2021-04-16,"06:00",-1.17704016912052,-1.08359962304412,-1.24491321852719,-0.96257584505411,-1.33279842014533,-0.930950554690022,-1.30706881507414,-1.08330958563883,-1.16898733632775,-1.04151628087055,"close"
"41",2021-04-16 07:00:00,1.27336757855512,2021-04-16,"07:00",-1.62712081410028,-1.13078771071784,-1.44313241060336,-1.454972721501,-1.38459437770548,-1.47474188955305,-1.32159377005938,-1.52569696622839,-1.2263867145187,-1.10557353572251,"close"
"42",2021-04-16 08:00:00,1.01256610282677,2021-04-16,"08:00",-1.07702224801391,-1.14651707327575,-1.34402281456528,-1.0118155326988,-1.38459437770548,-0.956845380159691,-1.23444404014795,-0.817877157285092,-1.28378609270964,-1.15361647686149,"close"
"43",2021-04-12 09:00:00,-0.136892253161185,2021-04-12,"09:00",0.0231748841588495,-0.706094921654348,1.1337170863869,0.0714575954843667,-0.296879268942324,-0.594317823584336,-0.450096470945033,0.243852556129856,0.0937989838730056,-0.368915104924894,"open"
"44",2021-04-12 10:00:00,-0.470138583258528,2021-04-12,"10:00",0.423246568585306,-0.187025957243409,1.23282668242498,0.908532285444086,0.68724392470053,0.234316591445047,0.363301008228361,1.39405974566272,0.725192143973386,0.0474570516128899,"open"
"45",2021-04-12 11:00:00,-0.44599029846886,2021-04-12,"11:00",-0.0768430369477646,0.0489144811251991,0.638169106196462,0.563854471931261,0.376468179339628,-0.180000616069645,0.261626323331686,0.77471741283733,0.380795874827724,0.0634713653258816,"open"
"46",2021-04-12 12:00:00,-0.20209262209327,2021-04-12,"12:00",0.423246568585306,0.0489144811251991,0.836388298272636,0.711573534865329,0.68724392470053,0.208421765975378,0.90072434268221,1.12862731730898,1.06958841311905,0.880201364688458,"open"
"47",2021-04-12 13:00:00,-0.325248874520547,2021-04-12,"13:00",1.67347058241798,0.882570696694282,2.81858021903437,1.69636728775912,1.41238733054263,1.78800611962514,1.4526726321213,0.951672365073154,2.16017659874698,1.45671665835616,"open"
"48",2021-04-12 14:00:00,-0.431018361899266,2021-04-12,"14:00",1.1233720163316,0.536524720420323,1.23282668242498,1.00701166073347,0.89442775494113,1.50316303945879,1.67054695689989,1.39405974566272,1.98797846417415,1.07237312924436,"open"
"49",2021-04-12 15:00:00,-0.465308926300586,2021-04-12,"15:00",0.573273450245227,0.567983445536137,0.737278702234549,0.908532285444086,1.10161158518173,1.37368891211045,1.0459738925346,1.57101469789854,0.95478965673716,0.672015286419566,"open"
"50",2021-04-12 16:00:00,-0.426671670637134,2021-04-12,"16:00",0.573273450245227,0.363501732283344,-0.551146046260581,1.35168947424629,0.89442775494113,1.01116135553509,0.450450738139796,0.155375080011944,0.380795874827724,0.0794856790388733,"open"
"51",2021-04-13 09:00:00,0.534430063991443,2021-04-13,"09:00",-1.37707601133375,-0.847659184675513,-1.04669402645102,-1.25801397092225,-1.22920650502503,-1.1898988093867,-0.929419985457926,-0.994832109520916,-1.05418857994587,-0.769272947749687,"open"
"52",2021-04-13 10:00:00,0.392438149428221,2021-04-13,"10:00",-0.926995366353984,-0.69036555909644,-0.650255642298668,-0.864096469764732,-0.607655014303226,-0.568422998114668,-0.435571515959794,-1.17178706175674,-0.767191688991149,-0.833330202601654,"open"
"53",2021-04-13 11:00:00,0.92080262062605,2021-04-13,"11:00",0.423246568585306,0.253396194377993,1.03460749034881,-0.420939280962527,-0.0896954387017235,0.104842464096706,0.668325062918383,-0.817877157285092,0.32339649663678,0.223614502455799,"open"
"54",2021-04-13 12:00:00,0.930461934541906,2021-04-13,"12:00",0.923336174118376,0.363501732283344,1.8274842586535,1.20397041131222,1.25699945786218,0.570949322550733,1.06049884751984,1.3055822695448,0.95478965673716,0.111514306464857,"open"
"55",2021-04-13 13:00:00,0.998077131952969,2021-04-13,"13:00",1.17338097688491,0.741006433673117,1.1337170863869,1.40092916189098,0.946223712501281,1.29600443570144,1.81579650675228,0.243852556129856,1.24178654769188,1.00831587439239,"open"
"56",2021-04-13 14:00:00,1.15745581156473,2021-04-13,"14:00",1.42342577965145,1.48028647389476,0.935497894310723,1.00701166073347,1.93034690614413,1.7362164686858,2.25154515630945,0.509284984483593,1.98797846417415,0.9923015606794,"open"
"57",2021-04-13 15:00:00,1.07535164327989,2021-04-13,"15:00",0.673291371351841,0.662359620883581,0.142621126006028,1.25321009895691,0.428264136899779,0.570949322550733,0.944299207637928,0.0668976038940314,1.58618281683754,0.271657443594774,"open"
"58",2021-04-13 16:00:00,1.08984061415369,2021-04-13,"16:00",0.973345134671683,2.61280057806408,0.638169106196462,1.99180541362725,2.18932669394489,2.33179745448817,2.23702020132421,1.21710479342689,2.04537784236509,1.55280254063411,"open"
"59",2021-04-14 09:00:00,0.664830801855626,2021-04-14,"09:00",-0.476914721374221,0.72527707111521,-0.650255642298668,-0.322459905673148,-0.245083311382174,-0.490738521705663,-0.522721245871229,-0.0215798722238809,-0.480194798036431,0.623972345280591,"open"
"60",2021-04-14 10:00:00,0.333999300237247,2021-04-14,"10:00",-0.576932642480835,0.0489144811251991,0.0435115299679406,-0.913336157409421,-0.607655014303226,-0.697897125463009,-0.464621425930273,-0.994832109520916,-0.709792310800205,0.0314427378998982,"open"
"61",2021-04-14 11:00:00,0.500622465285918,2021-04-14,"11:00",-0.676950563587449,0.536524720420323,0.241730722044114,-0.371699593317838,-0.245083311382174,-0.283579917948317,0.508550558080753,0.420807508365681,-0.0209997725088817,0.928244305827433,"open"
"62",2021-04-14 12:00:00,0.510281779201775,2021-04-14,"12:00",1.52344370075806,0.945488146925911,1.03460749034881,0.908532285444086,0.221080306659178,1.37368891211045,0.3778259632136,0.951672365073154,-0.0209997725088817,1.12041607038333,"open"
"63",2021-04-14 13:00:00,0.297776873052745,2021-04-14,"13:00",1.02335409522499,0.678088983441488,0.836388298272636,1.00701166073347,0.635447967140379,1.78800611962514,0.842624522741254,0.155375080011944,0.782591522164329,0.575929404141616,"open"
"64",2021-04-14 14:00:00,0.181865106062373,2021-04-14,"14:00",1.42342577965145,0.473607270188694,1.53015547053924,0.662333847220639,0.531856052020079,1.0888458319441,0.784524702800297,0.0668976038940314,1.12698779130999,0.832158423549483,"open"
"65",2021-04-14 15:00:00,-0.0837660266239209,2021-04-14,"15:00",0.823318253011762,0.237666831820086,0.836388298272636,0.810052910154708,0.221080306659178,0.804002751777747,0.639275152947905,0.155375080011944,-0.0209997725088817,0.479843521863666,"open"
"66",2021-04-14 16:00:00,-0.0402991140025265,2021-04-14,"16:00",1.0733630557783,0.961217509483818,0.439949914120288,1.15473072366753,1.72316307590353,1.29600443570144,1.32194803725415,1.12862731730898,1.87317970779226,1.24853058008727,"open"
"67",2021-04-15 09:00:00,1.32166414813444,2021-04-15,"09:00",-1.07702224801391,-0.831929822117605,-0.947584430412928,-1.06105522034349,-1.02202267478443,-1.00863503109903,-1.00204476038412,-1.17178706175674,-0.996789201754924,-1.05753059458354,"open"
"68",2021-04-15 10:00:00,0.973928847163301,2021-04-15,"10:00",-0.776968484694063,-0.674636196538533,-0.848474834374842,-0.814856782120042,-0.711246929423526,-0.516633347175331,-0.711545660679339,-0.640922205049267,-0.881990445373036,-0.70521569289772,"open"
"69",2021-04-15 11:00:00,0.759009112535307,2021-04-15,"11:00",-0.426905760820914,-0.737553646770162,-0.0555980660701463,-0.568658343896595,-0.607655014303226,-0.723791950932677,-0.755120525635056,-0.463967252813442,-0.537594176227374,-0.625144124332762,"open"
"70",2021-04-15 12:00:00,1.17677443939646,2021-04-15,"12:00",0.673291371351841,-0.155567232127595,-0.0555980660701463,0.760813222510018,0.0656924339787271,0.130737289566374,-0.261272056136924,0.332330032247768,0.208597740254893,-0.192757654081986,"open"
"71",2021-04-15 13:00:00,1.10674441350645,2021-04-15,"13:00",0.573273450245227,0.190478744146364,-0.25381725814632,0.563854471931261,0.0138964764185769,0.312001067854051,0.159951638435012,-0.640922205049267,0.610393387591498,0.0314427378998982,"open"
"72",2021-04-15 14:00:00,0.918387792147072,2021-04-15,"14:00",0.223210726372078,-0.139837869569688,0.142621126006028,0.317656033707814,-0.245083311382174,0.62273897349007,-0.188647281210728,-0.552444728931355,-0.0783991506998253,-0.0326145169520686,"open"
"73",2021-04-15 15:00:00,1.10915924198541,2021-04-15,"15:00",1.17338097688491,1.08705240994708,1.33193627846307,1.49940853718036,1.41238733054263,1.94337507244315,1.67054695689989,2.10187955460601,1.41398468226471,0.672015286419566,"open"
"74",2021-04-15 16:00:00,1.0029067889109,2021-04-15,"16:00",1.1233720163316,0.206208106704271,1.33193627846307,1.05625134837815,0.324672221779478,1.42547856304978,0.421400828169317,1.04014984119107,0.208597740254893,0.383757639585716,"open"
"75",2021-04-16 09:00:00,0.973928847163301,2021-04-16,"09:00",-1.17704016912052,-1.0364115353704,-0.749365238336755,-1.15953459563287,-1.12561458990473,-1.00863503109903,-1.20539413017747,-0.994832109520916,-1.05418857994587,-1.08955922200952,"open"
"76",2021-04-16 10:00:00,0.751764627098401,2021-04-16,"10:00",-1.07702224801391,-0.957764722580863,-0.947584430412928,-1.15953459563287,-0.555859056743075,-0.620212649054004,-0.740595570649817,-0.994832109520916,-1.05418857994587,-0.529058242054811,"open"
"77",2021-04-16 11:00:00,0.881199433570993,2021-04-16,"11:00",-0.82697744524737,-0.564530658633183,-0.848474834374842,-0.667137719185974,-0.970226717224277,-0.956845380159691,-0.798695390590774,-0.906354633403004,-1.16898733632775,-0.641158438045753,"open"
"78",2021-04-16 12:00:00,0.69863840056115,2021-04-16,"12:00",-0.226869918607686,-0.171296594685502,-0.0555980660701463,-0.22398053038377,-0.0896954387017235,0.0271579876877009,0.435925783154557,0.0668976038940314,-0.0209997725088817,0.351729012159732,"open"
"79",2021-04-16 13:00:00,0.858017080172916,2021-04-16,"13:00",1.47343474020475,1.81060308761081,0.539059510158375,0.514614784286571,2.60369435442609,1.32189926117111,2.1208205614423,1.21710479342689,2.27497535512886,1.63287410919907,"open"
"80",2021-04-16 14:00:00,0.918387792147072,2021-04-16,"14:00",0.673291371351841,0.143290656472642,-0.154707662108233,0.219176658418435,1.56777520322308,0.545054497081065,0.871674432711732,0.155375080011944,0.380795874827724,0.463829208150674,"open"
"81",2021-04-16 15:00:00,0.944950905415704,2021-04-16,"15:00",2.12355122739775,0.520795357862416,1.03460749034881,2.73040072829759,1.20520350030203,1.58084751586779,0.639275152947905,2.45578945907766,0.839990900355273,0.287671757307765,"open"
"82",2021-04-16 16:00:00,0.886995021920512,2021-04-16,"16:00",0.623282410798534,0.253396194377993,-0.25381725814632,1.10549103602284,1.25699945786218,0.90758205365642,0.639275152947905,1.48253722178063,1.18438716950093,-0.0966717718040354,"open"
