"","datetime","price","date","time_stock","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","state"
"1",2021-03-26 17:00:00,-0.947671812015538,2021-03-26,"17:00",0.353740639577791,0.480392848592278,-0.301889577228119,0.457273879165847,0.55874889434653,-0.0901951714025116,-0.120067623895226,-0.264769979766906,0.539819118267872,0.0505489863040864,"close"
"2",2021-03-26 18:00:00,-0.937132033204937,2021-03-26,"18:00",0.518151684842706,-0.0556370297871505,1.92316987873345,0.553668899806869,0.479808653202649,0.646091942087375,0.193016141150998,0.709096612479184,-0.128860047586524,-0.291994732650664,"close"
"3",2021-03-26 19:00:00,-0.908147641475781,2021-03-26,"19:00",-0.0161842122682655,-0.132212726698497,-0.0237571452329226,0.312681348204314,-0.0727730348045149,-0.00604807271795312,-0.0950209226915284,0.430849014694586,0.0940330076982745,-0.177813492999081,"close"
"4",2021-03-29 03:00:00,-1.12157816239048,2021-03-29,"03:00",-0.879342199909065,-0.649098680850089,-1.04357606254864,-0.603071347885393,-0.388533999380037,-0.973739707590375,-0.708665102182128,-0.682141376443802,-0.574646158156122,-0.653568658214012,"close"
"5",2021-03-29 04:00:00,-1.06887926833747,2021-03-29,"04:00",-0.756033915960379,-0.438515514343885,-0.487311198558249,-0.699466368526415,0.51927877377459,-0.910629383576957,-0.307917882922961,-0.960388974228399,-0.184583311407724,-0.0446020467388998,"close"
"6",2021-03-29 05:00:00,-1.03199004250036,2021-03-29,"05:00",-0.632725632011694,-0.783106150444946,-0.765443630553445,-0.603071347885393,-0.585884602239739,-0.952702932919236,-0.971655464820956,-0.403893778659205,-0.518922894334922,-0.93902175734297,"close"
"7",2021-03-29 06:00:00,-0.94503686731289,2021-03-29,"06:00",-1.00265048385775,-1.2808481803687,-1.13628687321371,-1.32603400269306,-0.941115687387202,-1.28929132765747,-1.18455242505239,-1.30819847145915,-1.18760206018932,-1.09126341021175,"close"
"8",2021-03-29 07:00:00,-0.789575129856503,2021-03-29,"07:00",-1.20816429043889,-1.16598463500168,-1.13628687321371,-1.27783649237255,-0.78323520509944,-1.31032810232861,-1.07184226963575,-1.238636572013,-1.02043226872572,-1.01514258377736,"close"
"9",2021-03-29 08:00:00,-0.786940185153851,2021-03-29,"08:00",-0.838239438592836,-0.859681847356293,-0.765443630553445,-0.892256409808458,-0.309593758236157,-0.910629383576957,-0.833898608200617,-0.751703275889951,-0.96470900490452,-0.767749897865595,"close"
"10",2021-03-29 17:00:00,-0.879163249746625,2021-03-29,"17:00",-0.386109064114322,-0.113068802470661,-0.487311198558249,0.0234962862812488,0.0851074474832463,-0.0901951714025116,0.330772997771336,0.291725215802288,0.0940330076982745,-0.177813492999081,"close"
"11",2021-03-29 18:00:00,-0.871258415638672,2021-03-29,"18:00",-0.0161842122682655,-0.572522983938742,0.7179293400876,0.216286327563292,-0.0333029142325746,-0.111231946073651,0.0677826351325082,0.0830395174638401,-0.518922894334922,-0.330055145867859,"close"
"12",2021-03-29 19:00:00,-0.860718636828068,2021-03-29,"19:00",-0.303903541481865,-0.113068802470661,-0.116467955897988,0.553668899806869,0.55874889434653,-0.069158396731372,0.130399388141753,0.639534713033034,0.87415870119507,0.202790639172864,"close"
"13",2021-03-30 03:00:00,-1.14792760941698,2021-03-30,"03:00",-1.16706152912266,-1.20427248345735,-0.487311198558249,-1.32603400269306,-1.17793641081884,-1.01581325693265,-0.934085413015409,-1.16907467256685,-1.29904858783172,-1.09126341021175,"close"
"14",2021-03-30 04:00:00,-1.04516476601361,2021-03-30,"04:00",-1.08485600649021,-1.20427248345735,-1.04357606254864,-0.795861389167437,-1.29634677253466,-1.18410745430177,-1.15950572384869,-1.0995127731207,-1.07615553254692,-1.14835403003754,"close"
"15",2021-03-30 05:00:00,-1.08205399185072,2021-03-30,"05:00",-0.961547722541522,-1.18512855922952,-1.13628687321371,-1.0850464510905,-1.21740653139078,-1.33136487699975,-1.10941232144129,-1.16907467256685,-1.13187879636812,-1.24350506308053,"close"
"16",2021-03-30 06:00:00,-1.14265772001168,2021-03-30,"06:00",-1.04375324517398,-1.29999210459654,-0.858154441218511,-1.32603400269306,-0.980585807959142,-1.37343842634203,-1.12193567204314,-1.16907467256685,-1.07615553254692,-1.18641444325473,"close"
"17",2021-03-30 07:00:00,-1.14265772001168,2021-03-30,"07:00",-1.16706152912266,-1.0702650138625,-0.950865251883576,-1.32603400269306,-1.05952604910302,-1.18410745430177,-1.24716917806163,-1.30819847145915,-1.02043226872572,-1.16738423664614,"close"
"18",2021-03-30 08:00:00,-1.20062650347,2021-03-30,"08:00",-1.04375324517398,-1.01283324117899,-1.04357606254864,-0.217491265321306,-1.02005592853108,-0.447820340811885,-0.996702166024654,-0.473455678105354,-0.797539213440921,-0.900961344125776,"close"
"19",2021-03-30 17:00:00,-1.25596034222566,2021-03-30,"17:00",0.189329594312877,0.0975143640355434,-0.116467955897988,0.119891306922271,0.321928170914888,0.141209349980024,0.468529854391675,0.917782310817631,0.651265645910271,0.145700019347073,"close"
"20",2021-03-30 18:00:00,-1.27703989984686,2021-03-30,"18:00",-0.0161842122682655,0.154946136719054,0.0689536654321427,-0.072898734359773,0.242987929771008,0.37261387136256,0.343296348373185,0.222163316356139,0.0383097438770748,0.278911465607253,"close"
"21",2021-03-30 19:00:00,-1.25332539752301,2021-03-30,"19:00",0.230432355629106,0.384673227453094,0.0689536654321427,0.794656451409423,0.124577568055187,0.814386139456492,0.380866400178732,1.33515370749453,0.372649326804273,0.145700019347073,"close"
